#Energy [keV]              Counts per [keV-s]              Error
2354              9.1075e-05                3.80722e-05
2355              2.04574e-06                3.32278e-05
2356              6.17122e-06                2.9175e-05
2357              2.55397e-05                3.44732e-05
2358              -1.55393e-05                3.1129e-05
2359              -4.02716e-05                3.17772e-05
2360              -9.496e-06                3.35129e-05
2361              3.00813e-06                3.25804e-05
2362              -3.86311e-06                3.3983e-05
2363              -4.72774e-05                2.99715e-05
2364              1.35931e-06                3.26221e-05
2365              -1.75986e-05                2.91437e-05
2366              3.77678e-05                3.47743e-05
2367              -2.84539e-05                3.01375e-05
2368              3.35078e-05                3.54583e-05
2369              -4.42557e-05                3.12305e-05
2370              5.82401e-05                3.48786e-05
2371              9.60341e-06                3.24131e-05
2372              -6.0192e-05                2.89405e-05
2373              -5.9916e-05                2.74784e-05
2374              1.68851e-05                3.28575e-05
2375              6.9922e-06                3.31048e-05
2376              2.93892e-05                3.19059e-05
2377              -7.75011e-05                2.48996e-05
2378              1.7982e-05                3.52403e-05
2379              -1.05929e-05                3.09977e-05
2380              4.24648e-06                3.06005e-05
2381              7.26816e-06                3.18346e-05
2382              3.58431e-05                3.59786e-05
2383              -4.13685e-05                2.91124e-05
2384              3.07621e-05                3.31324e-05
2385              -7.29525e-06                3.09098e-05
2386              3.41859e-06                3.44072e-05
2387              8.64101e-06                3.30637e-05
2388              -1.35478e-08                3.13756e-05
2389              -1.44425e-05                3.36344e-05
2390              2.40322e-05                3.00627e-05
2391              4.24648e-06                3.06005e-05
2392              -3.17516e-05                3.02276e-05
2393              -1.36146e-05                2.97288e-05
2394              -3.20275e-05                3.15626e-05
2395              -4.37038e-05                2.84669e-05
2396              -3.95852e-05                3.23987e-05
2397              1.20956e-07                3.44861e-05
2398              -2.14482e-05                3.19339e-05
2399              2.44428e-05                3.20334e-05
2400              8.91698e-06                3.17918e-05
2401              2.81509e-05                3.38094e-05
2402              1.2901e-05                3.23291e-05
2403              -5.89536e-05                2.66919e-05
2404              -9.6305e-06                3.03027e-05
2405              4.80712e-05                3.62673e-05
2406              -2.83194e-05                3.33637e-05
2407              -8.94407e-06                3.09538e-05
2408              -1.65017e-05                3.18059e-05
2409              3.57086e-05                3.30091e-05
2410              -9.35454e-06                2.89096e-05
2411              1.05658e-05                3.17491e-05
2412              -1.29281e-05                3.03923e-05
2413              1.55123e-05                3.16204e-05
2414              -4.53526e-05                2.85146e-05
2415              4.01031e-05                3.53047e-05
2416              1.85339e-05                3.28161e-05
2417              -2.72156e-05                2.79853e-05
2418              -8.60212e-05                2.67595e-05
2419              6.19482e-05                3.65165e-05
2420              -1.59498e-05                2.9097e-05
2421              5.8953e-06                3.0556e-05
2422              1.19387e-05                3.29814e-05
2423              4.10655e-05                3.46961e-05
2424              3.28409e-06                3.12889e-05
2425              4.64224e-05                3.63047e-05
2426              4.20279e-05                3.40766e-05
2427              -1.80091e-05                2.69626e-05
2428              -6.43105e-05                2.44589e-05
2429              -1.3864e-06                3.00776e-05
2430              -2.28211e-05                3.06594e-05
2431              -1.62258e-05                3.04816e-05
2432              1.67505e-05                2.95762e-05
2433              -1.66362e-05                2.84034e-05
2434              5.63153e-05                3.60794e-05
2435              -1.62258e-05                3.04816e-05
2436              -2.44699e-05                3.07037e-05
2437              2.6778e-05                3.26084e-05
2438              1.67505e-05                2.95762e-05
2439              -4.39797e-05                2.98807e-05
2440              4.93096e-05                3.44996e-05
2441              2.01827e-05                3.27747e-05
2442              -8.11627e-06                2.66584e-05
2443              1.18041e-05                2.97138e-05
2444              -4.32933e-05                3.05408e-05
2445              7.47282e-05                3.44867e-05
2446              6.58173e-06                3.12018e-05
2447              4.10502e-06                3.4982e-05
2448              3.95512e-05                3.75686e-05
2449              -7.33825e-05                2.93138e-05
2450              1.7982e-05                3.52403e-05
2451              2.58156e-05                3.32552e-05
2452              1.55123e-05                3.16204e-05
2453              3.43357e-05                3.17778e-05
2454              2.04574e-06                3.32278e-05
2455              2.03173e-05                3.57637e-05
2456              5.52184e-05                3.37559e-05
2457              7.95459e-06                3.2455e-05
2458              -5.37047e-06                2.94993e-05
2459              -2.51563e-05                3.00472e-05
2460              -3.68325e-05                2.67769e-05
2461              5.34338e-06                3.31459e-05
2462              3.20004e-05                3.11875e-05
2463              -1.07274e-05                2.74953e-05
2464              -6.99976e-07                3.07334e-05
2465              -1.11048e-06                2.86735e-05
2466              -4.38383e-05                2.46069e-05
2467              -6.74336e-06                2.81148e-05
2468              -5.20824e-05                2.48816e-05
2469              6.88194e-05                3.52149e-05
2470              2.65021e-05                3.38496e-05
2471              -2.18587e-05                2.99566e-05
2472              6.1679e-05                3.03929e-05
2473              -1.4577e-05                3.04369e-05
2474              4.8899e-05                3.2678e-05
2475              9.46884e-06                2.90817e-05
2476              -2.22691e-05                2.78392e-05
2477              -3.44973e-05                2.74621e-05
2478              1.12522e-05                3.23711e-05
2479              1.88099e-05                3.15343e-05
2480              -6.74336e-06                2.81148e-05
2481              -1.60844e-05                2.53333e-05
2482              -2.26797e-05                2.5547e-05
2483              9.87937e-06                3.11146e-05
2484              -4.27414e-05                2.77085e-05
2485              -2.07549e-05                2.3821e-05
2486              -3.31244e-05                2.8878e-05
2487              3.83596e-06                2.85309e-05
2488              3.1038e-05                3.18632e-05
2489              -2.69396e-05                2.64705e-05
2490              -5.30448e-05                2.57235e-05
2491              -4.24654e-05                2.61777e-05
2492              4.56014e-05                3.27611e-05
2493              1.04312e-05                2.83397e-05
2494              -1.33386e-05                2.83075e-05
2495              1.51017e-05                2.96222e-05
2496              -1.4301e-05                2.90503e-05
2497              3.97052e-06                3.19199e-05
2498              -6.74336e-06                2.81148e-05
2499              2.47187e-05                3.07189e-05
2500              -4.1779e-05                2.69287e-05
2501              -3.58702e-05                2.59692e-05
2502              1.16627e-05                3.42091e-05
2503              9.60341e-06                3.24131e-05
2504              1.15282e-05                3.10709e-05
2505              2.07346e-05                3.0153e-05
2506              -9.75939e-07                3.20474e-05
2507              2.77404e-05                3.19484e-05
2508              -6.99976e-07                3.07334e-05
2509              5.48477e-06                2.84833e-05
2510              -1.11048e-06                2.86735e-05
2511              1.208e-05                2.82917e-05
2512              -1.30627e-05                2.68109e-05
2513              1.61987e-05                3.22449e-05
2514              1.34529e-05                2.9668e-05
2515              1.57882e-05                3.02879e-05
2516              2.18715e-06                2.85785e-05
2517              2.73299e-05                2.99721e-05
2518              -2.06203e-05                2.77904e-05
2519              1.07071e-05                2.68449e-05
2520              1.33183e-05                2.59871e-05
2521              1.64746e-05                3.09394e-05
2522              1.208e-05                2.82917e-05
2523              -1.1138e-05                2.51718e-05
2524              7.82003e-06                2.91284e-05
2525              -5.90881e-05                2.25299e-05
2526              -1.80091e-05                2.69626e-05
2527              1.45499e-05                3.2287e-05
2528              -1.11048e-06                2.86735e-05
2529              5.48477e-06                2.84833e-05
2530              5.38334e-07                2.86261e-05
2531              1.86753e-05                2.80989e-05
2532              2.37563e-05                3.14047e-05
2533              -3.06478e-05                2.4161e-05
2534              -1.14139e-05                2.67602e-05
2535              4.39526e-05                3.28025e-05
2536              -2.03444e-05                2.62643e-05
2537              -5.51041e-05                2.32818e-05
2538              2.73299e-05                2.99721e-05
2539              -2.8178e-05                2.87364e-05
2540              -1.48117e-07                2.79207e-05
2541              3.55739e-05                2.97445e-05
2542              -5.781e-06                2.73466e-05
2543              -2.3097e-05                3.19764e-05
2544              -2.46044e-05                2.71635e-05
2545              -1.30627e-05                2.68109e-05
2546              -2.29556e-05                2.71134e-05
2547              0.000111547                3.81675e-05
2548              2.56811e-05                3.00174e-05
2549              -2.07284e-06                2.9407e-05
2550              1.01553e-05                2.97595e-05
2551              -2.07284e-06                2.9407e-05
2552              9.87937e-06                3.11146e-05
2553              -8.34567e-07                2.71971e-05
2554              1.38634e-05                3.16633e-05
2555              -5.781e-06                2.73466e-05
2556              1.22478e-06                2.93144e-05
2557              1.60641e-05                2.88941e-05
2558              -4.08166e-05                2.61257e-05
2559              2.66434e-05                2.92992e-05
2560              4.61532e-05                3.01382e-05
2561              2.2518e-05                3.33369e-05
2562              -8.11627e-06                2.66584e-05
2563              4.24648e-06                3.06005e-05
2564              -7.70573e-06                2.88625e-05
2565              -1.11048e-06                2.86735e-05
2566              -4.12271e-05                2.36681e-05
2567              -3.22966e-05                2.42172e-05
2568              -1.47115e-05                2.68616e-05
2569              1.7437e-05                3.0243e-05
2570              -2.29556e-05                2.71134e-05
2571              6.17122e-06                2.9175e-05
2572              -1.75986e-05                2.91437e-05
2573              2.37563e-05                3.14047e-05
2574              -6.74336e-06                2.81148e-05
2575              -4.58977e-05                2.20419e-05
2576              -5.5656e-05                2.65899e-05
2577              2.60916e-05                3.19909e-05
2578              -4.74119e-05                2.6333e-05
2579              -2.07284e-06                2.9407e-05
2580              -4.24028e-07                2.93608e-05
2581              9.46884e-06                2.90817e-05
2582              -2.75929e-06                2.87209e-05
2583              -1.07274e-05                2.74953e-05
2584              -3.95783e-05                2.36106e-05
2585              2.5957e-05                2.86104e-05
2586              -4.81864e-06                2.65562e-05
2587              -1.10034e-05                2.89565e-05
2588              -2.13068e-05                2.70632e-05
2589              -4.71359e-05                2.47172e-05
2590              -4.45248e-05                2.37827e-05
2591              -6.12889e-05                2.59864e-05
2592              -6.46745e-06                2.66074e-05
2593              -7.42982e-06                2.73963e-05
2594              2.63675e-05                3.06746e-05
2595              1.91123e-06                2.9987e-05
2596              -1.4301e-05                2.90503e-05
2597              5.17861e-05                3.066e-05
2598              -2.73502e-05                2.40482e-05
2599              -1.36146e-05                2.97288e-05
2600              -1.48117e-07                2.79207e-05
2601              -2.19932e-05                2.6316e-05
2602              2.63675e-05                3.06746e-05
2603              2.8736e-06                2.9268e-05
2604              -9.35454e-06                2.89096e-05
2605              -3.09237e-05                2.58117e-05
2606              -1.73227e-05                2.76924e-05
2607              1.3722e-05                3.59154e-05
2608              -1.03239e-05                3.70214e-05
2609              6.3314e-05                4.36513e-05
2610              -3.6981e-05                3.86855e-05
2611              0.000110564                5.45528e-05
2612              -1.28019e-06                5.54832e-05
2613              -9.15541e-05                5.78816e-05
2614              5.79224e-05                6.52096e-05
2615              -6.71039e-05                6.23234e-05
2616              -5.94116e-05                6.35263e-05
2617              8.5676e-05                6.54871e-05
2618              -1.81788e-05                5.46186e-05
2619              2.73017e-05                5.35461e-05
2620              -8.1301e-06                4.11716e-05
2621              -7.57817e-06                3.91168e-05
2622              2.41668e-05                3.32961e-05
2623              3.36492e-05                3.11439e-05
2624              3.07621e-05                3.31324e-05
2625              4.11187e-06                2.70467e-05
2626              3.58498e-05                2.8324e-05
2627              -2.72156e-05                2.79853e-05
2628              -1.80091e-05                2.69626e-05
2629              -8.80272e-06                2.58995e-05
2630              -3.44574e-06                2.80179e-05
2631              6.04407e-05                3.23855e-05
2632              -2.19932e-05                2.6316e-05
2633              -5.97746e-05                2.16266e-05
2634              -5.538e-05                2.49906e-05
2635              -1.59498e-05                2.9097e-05
2636              -2.29556e-05                2.71134e-05
2637              -1.18244e-05                2.43667e-05
2638              -2.00685e-05                2.4644e-05
2639              2.1697e-05                2.9438e-05
2640              3.55739e-05                2.97445e-05
2641              5.64567e-05                3.18492e-05
2642              3.9558e-05                3.0318e-05
2643              3.46116e-05                3.04522e-05
2644              -2.76261e-05                2.57061e-05
2645              -1.18244e-05                2.43667e-05
2646              3.83596e-06                2.85309e-05
2647              -3.2162e-05                2.81307e-05
2648              1.90858e-05                3.0198e-05
2649              -1.37492e-05                2.60565e-05
2650              -9.6305e-06                3.03027e-05
2651              -5.58655e-07                2.56358e-05
2652              -4.42488e-05                2.19802e-05
2653              2.40322e-05                3.00627e-05
2654              -2.07549e-05                2.3821e-05
2655              3.28281e-05                2.69294e-05
2656              -6.21099e-05                2.07495e-05
2657              -1.51221e-05                2.4478e-05
2658              1.634e-05                2.74296e-05
2659              2.05252e-06                2.4736e-05
2660              1.07071e-05                2.68449e-05
2661              2.52705e-05                2.79047e-05
2662              2.04587e-05                3.14911e-05
2663              -1.81438e-05                2.28499e-05
2664              -9.76508e-06                2.67093e-05
2665              -1.24511e-06                2.48457e-05
2666              1.00207e-05                2.60915e-05
2667              1.51017e-05                2.96222e-05
2668              2.59766e-06                3.06449e-05
2669              -5.09455e-06                2.80664e-05
2670              -2.0479e-05                2.20216e-05
2671              -2.80366e-05                2.32041e-05
2672              -1.93156e-06                2.40296e-05
2673              -2.82744e-07                2.3973e-05
2674              -6.19154e-06                2.50093e-05
2675              3.42542e-06                2.62991e-05
2676              2.19729e-05                2.8002e-05
2677              6.03659e-06                2.54228e-05
2678              4.45044e-05                3.01832e-05
2679              -2.63878e-05                2.31455e-05
2680              -1.95167e-05                2.10321e-05
2681              -2.67984e-05                2.03307e-05
2682              -2.40526e-05                2.39349e-05
2683              2.62329e-05                2.71306e-05
2684              4.07963e-05                2.81796e-05
2685              2.36217e-05                2.79534e-05
2686              2.56811e-05                3.00174e-05
2687              2.82922e-05                2.92528e-05
2688              3.14951e-06                2.78232e-05
2689              1.77661e-06                2.63507e-05
2690              1.208e-05                2.82917e-05
2691              -3.22966e-05                2.42172e-05
2692              3.88715e-05                2.9653e-05
2693              -1.48117e-07                2.79207e-05
2694              1.46912e-05                2.74791e-05
2695              1.208e-05                2.82917e-05
2696              -1.01756e-05                2.43108e-05
2697              -6.14234e-05                2.16894e-05
2698              6.72304e-06                2.61955e-05
2699              -1.79693e-06                2.79694e-05
2700              -1.44356e-05                2.52796e-05
2701              -4.02648e-05                2.27503e-05
2702              -3.16983e-06                2.6505e-05
2703              1.01553e-05                2.97595e-05
2704              -9.07863e-06                2.74458e-05
2705              3.58498e-05                2.8324e-05
2706              7.06095e-05                3.08224e-05
2707              -1.84197e-05                2.45888e-05
2708              -5.15305e-05                2.131e-05
2709              5.57702e-05                3.12168e-05
2710              -1.58085e-05                2.36492e-05
2711              -3.24312e-05                1.95348e-05
2712              6.03659e-06                2.54228e-05
2713              3.32387e-05                2.9113e-05
2714              1.70265e-05                2.81472e-05
2715              -2.83125e-05                2.49183e-05
2716              1.59295e-05                2.50999e-05
2717              -2.26797e-05                2.5547e-05
2718              3.42542e-06                2.62991e-05
2719              8.09594e-06                2.76762e-05
2720              -1.9382e-05                2.54404e-05
2721              -3.99888e-05                2.08587e-05
2722              -6.46745e-06                2.66074e-05
2723              3.32387e-05                2.9113e-05
2724              -6.30722e-05                2.17519e-05
2725              2.66434e-05                2.92992e-05
2726              -7.84035e-06                2.50636e-05
2727              -2.57014e-05                2.39916e-05
2728              -4.94712e-05                2.39535e-05
2729              -2.74848e-05                1.93249e-05
2730              1.44153e-05                2.89411e-05
2731              3.70133e-06                2.4681e-05
2732              3.59845e-05                3.1735e-05
2733              -2.82744e-07                2.3973e-05
2734              -2.82744e-07                2.3973e-05
2735              -3.36695e-05                2.251e-05
2736              -5.781e-06                2.73466e-05
2737              5.90678e-05                3.11296e-05
2738              1.56536e-05                2.66926e-05
2739              2.78817e-05                2.70804e-05
2740              7.40949e-06                2.6946e-05
2741              4.52241e-06                2.92216e-05
2742              7.6854e-06                2.53693e-05
2743              -2.82744e-07                2.3973e-05
2744              -2.73502e-05                2.40482e-05
2745              1.09016e-06                2.55827e-05
2746              1.5007e-06                2.7872e-05
2747              1.26318e-05                2.5208e-05
2748              1.89512e-05                2.65906e-05
2749              1.208e-05                2.82917e-05
2750              1.66159e-05                2.58823e-05
2751              -6.19154e-06                2.50093e-05
2752              -2.30902e-05                2.30277e-05
2753              -5.22918e-06                2.41425e-05
2754              -4.09512e-05                2.18561e-05
2755              7.92641e-05                3.25392e-05
2756              -4.91953e-05                2.21649e-05
2757              -1.71814e-05                2.18978e-05
2758              1.79888e-05                2.738e-05
2759              1.73024e-05                2.66416e-05
2760              -3.39454e-05                2.42732e-05
2761              2.19729e-05                2.8002e-05
2762              -3.88919e-05                2.44407e-05
2763              2.82922e-05                2.92528e-05
2764              -3.03719e-05                2.23889e-05
2765              -4.63082e-05                1.9065e-05
2766              -9.21325e-06                2.34182e-05
2767              -8.80272e-06                2.58995e-05
2768              3.72227e-05                2.96988e-05
2769              -3.03719e-05                2.23889e-05
2770              -3.79295e-05                2.3553e-05
2771              -3.16983e-06                2.6505e-05
2772              -3.20207e-05                2.24496e-05
2773              1.77661e-06                2.63507e-05
2774              1.96376e-05                2.73303e-05
2775              3.01488e-06                2.38593e-05
2776              -2.89392e-06                2.49003e-05
2777              3.70133e-06                2.4681e-05
2778              1.27665e-05                2.8988e-05
2779              -1.84197e-05                2.45888e-05
2780              4.03707e-07                2.47909e-05
2781              -8.34567e-07                2.71971e-05
2782              -4.80983e-05                2.55645e-05
2783              -3.03719e-05                2.23889e-05
2784              1.89512e-05                2.65906e-05
2785              -4.81864e-06                2.65562e-05
2786              -2.0479e-05                2.20216e-05
2787              -2.14414e-05                2.29686e-05
2788              3.15899e-05                2.91597e-05
2789              4.07963e-05                2.81796e-05
2790              2.71952e-05                2.63337e-05
2791              -1.84197e-05                2.45888e-05
2792              4.38778e-06                2.54762e-05
2793              2.38976e-05                2.64368e-05
2794              -7.56444e-06                2.33601e-05
2795              4.31315e-05                2.88315e-05
2796              -2.54255e-05                2.2206e-05
2797              -5.29034e-05                1.9348e-05
2798              2.52705e-05                2.79047e-05
2799              -5.50509e-06                2.57943e-05
2800              -1.44356e-05                2.52796e-05
2801              -3.27072e-05                2.15429e-05
2802              -6.87799e-06                2.41987e-05
2803              1.40047e-05                2.67435e-05
2804              3.14552e-05                2.54052e-05
2805              1.0983e-05                2.52619e-05
2806              5.07423e-06                2.62473e-05
2807              2.98064e-05                2.54587e-05
2808              -9.48917e-06                2.51177e-05
2809              -2.82744e-07                2.3973e-05
2810              -2.43285e-05                2.56001e-05
2811              -3.29831e-05                2.33792e-05
2812              -2.10308e-05                2.54937e-05
2813              -3.03719e-05                2.23889e-05
2814              1.02966e-05                2.44597e-05
2815              3.18658e-05                2.77092e-05
2816              4.11187e-06                2.70467e-05
2817              -1.15485e-05                2.26107e-05
2818              1.7437e-05                3.0243e-05
2819              -2.50149e-05                2.48089e-05
2820              -2.82744e-07                2.3973e-05
2821              -2.10308e-05                2.54937e-05
2822              -6.46745e-06                2.66074e-05
2823              4.50563e-05                2.73139e-05
2824              -2.07549e-05                2.3821e-05
2825              5.2062e-05                2.92839e-05
2826              -1.84197e-05                2.45888e-05
2827              -2.70743e-05                2.22672e-05
2828              -1.67709e-05                2.45334e-05
2829              1.66159e-05                2.58823e-05
2830              -5.09455e-06                2.80664e-05
2831              2.15624e-05                2.57242e-05
2832              -1.65564e-06                2.22471e-05
2833              3.70881e-05                2.60222e-05
2834              1.46912e-05                2.74791e-05
2835              -3.33936e-05                2.05964e-05
2836              -1.5398e-05                2.61086e-05
2837              3.11793e-05                2.69799e-05
2838              1.96376e-05                2.73303e-05
2839              8.64777e-06                2.45152e-05
2840              -1.52102e-06                2.64537e-05
2841              -1.52102e-06                2.64537e-05
2842              -8.66142e-06                1.95815e-05
2843              -4.4081e-06                2.87682e-05
2844              7.40949e-06                2.6946e-05
2845              3.09034e-05                2.84676e-05
2846              -5.91563e-06                2.33018e-05
2847              3.62604e-05                3.04076e-05
2848              7.40949e-06                2.6946e-05
2849              -4.46594e-05                1.89935e-05
2850              1.59295e-05                2.50999e-05
2851              6.99895e-06                2.45706e-05
2852              1.70265e-05                2.81472e-05
2853              1.42807e-05                2.5154e-05
2854              2.05252e-06                2.4736e-05
2855              1.27795e-07                2.64022e-05
2856              3.48875e-05                2.90663e-05
2857              3.25522e-05                2.84198e-05
2858              -2.24038e-05                2.3878e-05
2859              9.61013e-06                2.36303e-05
2860              1.42807e-05                2.5154e-05
2861              -9.48917e-06                2.51177e-05
2862              -1.27868e-05                2.52257e-05
2863              5.35014e-06                2.46259e-05
2864              -1.81438e-05                2.28499e-05
2865              -6.46745e-06                2.66074e-05
2866              9.05831e-06                2.68955e-05
2867              1.66159e-05                2.58823e-05
2868              1.40047e-05                2.67435e-05
2869              -1.14139e-05                2.67602e-05
2870              4.07963e-05                2.81796e-05
2871              1.89512e-05                2.65906e-05
2872              -7.07644e-05                1.79377e-05
2873              3.88715e-05                2.9653e-05
2874              -1.91061e-05                2.37639e-05
2875              -3.20207e-05                2.24496e-05
2876              2.06e-05                2.65394e-05
2877              1.634e-05                2.74296e-05
2878              -5.58655e-07                2.56358e-05
2879              -2.61801e-06                2.31848e-05
2880              3.44769e-05                2.68789e-05
2881              -4.49353e-05                2.10533e-05
2882              -2.87231e-05                2.23281e-05
2883              1.16695e-05                2.60393e-05
2884              3.94234e-05                2.67268e-05
2885              -3.02853e-06                2.03755e-05
2886              9.33422e-06                2.53156e-05
2887              7.96132e-06                2.36878e-05
2888              3.74986e-05                2.82759e-05
2889              -3.20207e-05                2.24496e-05
2890              -1.93156e-06                2.40296e-05
2891              -1.44356e-05                2.52796e-05
2892              -1.34732e-05                2.44224e-05
2893              3.44769e-05                2.68789e-05
2894              2.62329e-05                2.71306e-05
2895              1.13936e-05                2.75778e-05
2896              -3.03719e-05                2.23889e-05
2897              5.07423e-06                2.62473e-05
2898              -1.91061e-05                2.37639e-05
2899              -5.58655e-07                2.56358e-05
2900              5.62605e-06                2.28898e-05
2901              2.85681e-05                2.78071e-05
2902              -1.25109e-05                2.3534e-05
2903              -1.81438e-05                2.28499e-05
2904              4.38778e-06                2.54762e-05
2905              -3.57289e-05                1.96735e-05
2906              -9.48917e-06                2.51177e-05
2907              -2.17173e-05                2.46991e-05
2908              -1.58085e-05                2.36492e-05
2909              -4.13219e-06                2.72969e-05
2910              -2.0479e-05                2.20216e-05
2911              2.81576e-05                2.5512e-05
2912              2.29353e-05                2.72306e-05
2913              1.23559e-05                2.67943e-05
2914              -2.82744e-07                2.3973e-05
2915              -2.4739e-05                2.30867e-05
2916              -5.82604e-05                1.61285e-05
2917              8.35241e-05                3.17924e-05
2918              1.02966e-05                2.44597e-05
2919              -2.35007e-05                2.01966e-05
2920              1.82647e-05                2.58297e-05
2921              2.08759e-05                2.49369e-05
2922              -3.408e-05                1.96043e-05
2923              -6.19154e-06                2.50093e-05
2924              -1.34732e-05                2.44224e-05
2925              -1.67709e-05                2.45334e-05
2926              3.70133e-06                2.4681e-05
2927              -1.70468e-05                2.61606e-05
2928              -1.47115e-05                2.68616e-05
2929              3.70133e-06                2.4681e-05
2930              -1.27868e-05                2.52257e-05
2931              -6.21099e-05                2.07495e-05
2932              3.01488e-06                2.38593e-05
2933              -1.84197e-05                2.45888e-05
2934              -1.2235e-05                2.17108e-05
2935              -3.66912e-05                2.0728e-05
2936              -2.34209e-06                2.13319e-05
2937              -1.31973e-05                2.26708e-05
2938              -5.42763e-05                1.71632e-05
2939              2.22488e-05                2.64881e-05
2940              7.40949e-06                2.6946e-05
2941              9.05831e-06                2.68955e-05
2942              -8.25089e-06                2.24902e-05
2943              2.05252e-06                2.4736e-05
2944              -2.74848e-05                1.93249e-05
2945              6.3125e-06                2.37451e-05
2946              2.45841e-05                2.71806e-05
2947              -2.70743e-05                2.22672e-05
2948              -6.19154e-06                2.50093e-05
2949              -1.24511e-06                2.48457e-05
2950              2.15624e-05                2.57242e-05
2951              2.08759e-05                2.49369e-05
2952              8.64777e-06                2.45152e-05
2953              3.01488e-06                2.38593e-05
2954              -2.28143e-05                2.1161e-05
2955              -1.88302e-05                2.19598e-05
2956              1.33183e-05                2.59871e-05
2957              -9.69194e-07                2.31261e-05
2958              -2.35007e-05                2.01966e-05
2959              -4.26e-05                2.19182e-05
2960              -1.2235e-05                2.17108e-05
2961              1.89512e-05                2.65906e-05
2962              -1.25109e-05                2.3534e-05
2963              -9.48917e-06                2.51177e-05
2964              -3.27072e-05                2.15429e-05
2965              7.6854e-06                2.53693e-05
2966              -3.53183e-05                2.25703e-05
2967              -5.05682e-05                2.02858e-05
2968              -1.77332e-05                2.53869e-05
2969              8.37186e-06                2.61435e-05
2970              -1.93156e-06                2.40296e-05
2971              4.11187e-06                2.70467e-05
2972              -2.61119e-05                2.1289e-05
2973              1.35942e-05                2.43483e-05
2974              -3.90265e-05                1.98112e-05
2975              -1.31973e-05                2.26708e-05
2976              -3.99091e-06                2.13955e-05
2977              -2.70743e-05                2.22672e-05
2978              -2.07549e-05                2.3821e-05
2979              5.37109e-05                2.92375e-05
2980              -3.93024e-05                2.17939e-05
2981              1.00207e-05                2.60915e-05
2982              4.8078e-05                2.86897e-05
2983              -9.8997e-06                2.25505e-05
2984              -1.75919e-05                1.88982e-05
2985              3.51634e-05                2.76109e-05
2986              2.58223e-05                2.47729e-05
2987              -2.20747e-06                2.56887e-05
2988              1.0983e-05                2.52619e-05
2989              -7.56444e-06                2.33601e-05
2990              1.9503e-05                2.32826e-05
2991              -5.22918e-06                2.41425e-05
2992              -4.82329e-05                2.11821e-05
2993              8.37186e-06                2.61435e-05
2994              -1.93156e-06                2.40296e-05
2995              6.99895e-06                2.45706e-05
2996              3.70133e-06                2.4681e-05
2997              2.78817e-05                2.70804e-05
2998              2.38976e-05                2.64368e-05
